date_bank,ref,amount_bank,account_bank,narration,date_ledger,amount_ledger,account_ledger,category,remark,match,root_cause,iso_score,iso_is_anomaly,anomaly_reason,amount_diff,days_diff,dup_ref,recommendation
2025-06-02,TXN200082,-5439.0,202001234569.0,Utility Bill - Electricity Board,2025-06-02,-5439.0,202001234569.0,Salary,Auto-matched,True,Matched,0.07253536800422633,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-14,TXN200083,70828.0,202001234569.0,Salary Credit - Company Payroll,2025-04-14,70828.0,202001234568.0,Charge,Manual entry,True,Matched,0.5027499219114444,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-29,TXN200084,-3984.0,202001234567.0,Utility Bill - Gas Agency,2025-05-29,-3984.0,202001234568.0,Expense,Cleared,True,Matched,0.02129824764691024,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-21,TXN200085,-927.0,202001234569.0,Utility Bill - Water Dept,2025-01-21,-927.0,202001234568.0,Utility Bills,Pending approval,True,Matched,0.08141672777505726,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-25,TXN200086,-5438.0,202001234568.0,Loan EMI - Bajaj Finance,2025-05-25,-5438.0,202001234567.0,Charge,Posted,True,Matched,0.07228045951863726,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-22,TXN200087,-4864.0,202001234567.0,UPI Transfer - to Vendor,2025-02-22,-4864.0,202001234567.0,Project Income,Cleared,True,Matched,0.054657711496133965,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-12,TXN200088,-2825.0,202001234569.0,Wallet Top-up - Paytm,2025-04-12,-2825.0,202001234568.0,Utility Bills,Posted,True,Matched,0.7429691943749056,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-04-12,TXN200088,-2825.0,202001234569.0,Wallet Top-up - Paytm,2025-04-13,-2825.0,202001234568.0,Utility Bills,Duplicate/adjustment,False,Date Mismatch,0.7429691943749056,True,Unusual Date Gap,0.0,1.0,1,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-18,TXN200089,-170.0,202001234568.0,Bank Fee - Service charge,2025-03-18,-170.0,202001234569.0,Expense,Reconciled,True,Matched,0.2392007805003692,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-04,TXN200090,72783.0,202001234569.0,Salary Credit - Payroll System,2025-01-04,72783.0,202001234568.0,Expense,Vendor invoice,True,Matched,0.5271536371887482,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-19,TXN200091,-6181.0,202001234569.0,UPI Transfer - to Neha,2025-01-19,-6181.0,202001234567.0,Project Income,Reconciled,True,Matched,0.10760290215241941,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-03,TXN200092,-1914.0,202001234567.0,Fuel Purchase - Indian Oil,2025-02-03,-1914.0,202001234567.0,Misc,Auto-matched,True,Matched,0.026403961272584264,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-04,TXN200093,-50.0,202001234568.0,Bank Fee - Service charge,2025-03-04,-50.0,202001234567.0,Project Income,Auto-matched,True,Matched,0.3560243966195057,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-23,TXN200094,373.0,202001234569.0,Interest Credit - Savings interest,2025-04-23,-16.0,202001234569.0,Utility Bills,Reconciled,False,Amount Mismatch,0.24539901561455002,False,Unusual Amount Difference,389.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-16,TXN200095,44858.0,202001234569.0,Project Income - Client A,2025-05-16,44858.0,202001234568.0,Project Income,Cleared,True,Matched,0.40723454865264597,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-18,TXN200096,112692.0,202001234567.0,Salary Credit - Payroll System,2025-03-18,112692.0,202001234569.0,Utility Bills,Manual entry,True,Matched,0.8104129779202018,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-09,TXN200097,57601.0,202001234567.0,Salary Credit - Company Payroll,2025-03-09,57601.0,202001234569.0,Salary,Pending approval,True,Matched,0.5099327552668027,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-09,TXN200098,112512.0,202001234568.0,Salary Credit - HRMS Salary,2025-02-09,112512.0,202001234569.0,Utility Bills,Manual entry,True,Matched,0.8036212503187343,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-02-23,TXN200099,-2046.0,202001234567.0,UPI Transfer - to Vendor,,,,,,False,Missing in Ledger,0.09161680626430058,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-12,TXN200100,-369.0,202001234569.0,Utility Bill - Water Dept,2025-06-12,-369.0,202001234568.0,Misc,Auto-matched,True,Matched,0.1446874747498521,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-06,TXN200101,1050.0,202001234567.0,Interest Credit - Quarterly interest,2025-03-06,1050.0,202001234568.0,ATM,Auto-matched,True,Matched,0.07652675779195739,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-19,TXN200102,-4608.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-04-19,-4608.0,202001234568.0,Project Income,Vendor invoice,True,Matched,0.03831081657120905,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-27,TXN200103,-7971.0,202001234569.0,Online Shopping - Flipkart,2025-03-27,-7971.0,202001234567.0,Expense,Pending approval,True,Matched,0.18975001116403045,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-11,TXN200104,19167.0,202001234569.0,Project Income - InnovaTech,2025-02-11,19167.0,202001234568.0,Utility Bills,Auto-matched,True,Matched,0.45612857488576597,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-24,TXN200105,-1249.0,202001234567.0,Fuel Purchase - HP Petrol,2025-05-24,-1249.0,202001234569.0,Salary,Reconciled,True,Matched,0.060793639101438424,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-26,TXN200106,-7384.0,202001234569.0,Online Shopping - Flipkart,2025-06-26,-7384.0,202001234567.0,Utility Bills,Vendor invoice,True,Matched,0.16133693920839942,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-05,TXN200107,44722.0,202001234569.0,Salary Credit - Payroll System,2025-04-05,44722.0,202001234569.0,Charge,Manual entry,True,Matched,0.4076325955231682,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-21,TXN200108,-6787.0,202001234567.0,Online Shopping - Flipkart,2025-04-21,-6787.0,202001234567.0,Expense,Reconciled,True,Matched,0.1347495919675724,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-04,TXN200109,-2475.0,202001234568.0,ATM Withdrawal - SBI ATM,2025-04-04,-2475.0,202001234567.0,Project Income,Vendor invoice,True,Matched,0.022280007712674244,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-24,TXN200110,-11559.0,202001234569.0,Medical / Pharmacy - Apollo,2025-06-24,-11559.0,202001234569.0,Charge,Reconciled,True,Matched,0.3024894337880959,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-01,TXN200111,-3579.0,202001234568.0,Food / Dining - Restaurant,2025-04-01,-3579.0,202001234567.0,Misc,Reconciled,True,Matched,0.0029242054225772085,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-09,TXN200112,-1916.0,202001234567.0,UPI Transfer - to Neha,2025-02-14,-1916.0,202001234568.0,Expense,Cleared,False,Date Mismatch,0.026528863310270046,False,Unusual Date Gap,0.0,5.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-04-16,TXN200113,-3550.0,202001234567.0,Wallet Top-up - Paytm,2025-04-16,-3550.0,202001234569.0,Expense,Manual entry,True,Matched,0.0070669397920055665,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-27,TXN200114,-984.0,202001234569.0,Food / Dining - Swiggy,2025-03-27,-984.0,202001234567.0,ATM,Auto-matched,True,Matched,0.08007853475131399,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-10,TXN200115,-2968.0,202001234569.0,ATM Withdrawal - HDFC ATM,2025-03-12,-2968.0,202001234569.0,Misc,Pending approval,False,Date Mismatch,0.01850609129337577,False,Unusual Date Gap,0.0,2.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-04-08,TXN200116,-4115.0,202001234568.0,Wallet Top-up - Paytm,2025-04-08,-4115.0,202001234567.0,Misc,Posted,True,Matched,0.03412367185828058,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-21,TXN200117,505.0,202001234568.0,Interest Credit - Savings interest,2025-02-21,505.0,202001234567.0,Utility Bills,Manual entry,True,Matched,0.1382822719303386,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-28,TXN200118,-2750.0,202001234567.0,Food / Dining - Zomato,2025-02-28,-2750.0,202001234567.0,Charge,Auto-matched,True,Matched,0.02876622962907338,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-13,TXN200119,-3418.0,202001234568.0,Wallet Top-up - PhonePe,2025-04-09,-3418.0,202001234567.0,Utility Bills,Posted,False,Date Mismatch,0.02086567595246236,False,Unusual Date Gap,0.0,4.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-13,TXN200120,-5432.0,202001234569.0,Utility Bill - Water Dept,2025-03-13,-5432.0,202001234567.0,Project Income,Manual entry,True,Matched,0.07266647261879189,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-13,TXN200121,106768.0,202001234569.0,Salary Credit - Payroll System,2025-04-13,106768.0,202001234567.0,Salary,Cleared,True,Matched,0.7665979539846312,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-08,TXN200122,-5288.0,202001234568.0,Online Shopping - Amazon,2025-01-08,-5288.0,202001234569.0,Charge,Manual entry,True,Matched,0.07097724616145673,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-29,TXN200123,13702.0,202001234567.0,Project Income - ProjectCorp,2025-05-29,13702.0,202001234567.0,ATM,Manual entry,True,Matched,0.36693100412959656,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-02,TXN200124,-3556.0,202001234568.0,Food / Dining - Swiggy,2025-06-02,-3556.0,202001234569.0,Charge,Manual entry,True,Matched,0.006536647543763818,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-22,TXN200125,-2431.0,202001234569.0,Wallet Top-up - GPay,2025-04-22,-2431.0,202001234569.0,Charge,Reconciled,True,Matched,0.020305040406889185,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-09,TXN200126,55157.0,202001234567.0,Salary Credit - Payroll System,2025-04-09,55157.0,202001234567.0,Project Income,Pending approval,True,Matched,0.46101614429350035,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-12,TXN200127,571.0,202001234567.0,Interest Credit - Savings interest,2025-01-12,571.0,202001234567.0,Salary,Reconciled,True,Matched,0.12142222908022049,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-18,TXN200128,36073.0,202001234568.0,Project Income - Client B,2025-05-18,36073.0,202001234567.0,Expense,Cleared,True,Matched,0.4464967806980158,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-18,TXN200129,-4467.0,202001234569.0,Online Shopping - Myntra,2025-01-18,-4467.0,202001234568.0,Expense,Pending approval,True,Matched,0.023082978962554623,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-19,TXN200130,81145.0,202001234569.0,Salary Credit - Company Payroll,2025-06-19,81145.0,202001234569.0,Expense,Cleared,True,Matched,0.6049263452471019,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-10,TXN200131,-3540.0,202001234569.0,Utility Bill - Water Dept,2025-05-10,-3540.0,202001234567.0,Salary,Manual entry,True,Matched,0.012523119873089072,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-25,TXN200132,-33236.0,202001234569.0,Travel Booking - Ola,2025-03-25,-33236.0,202001234569.0,Misc,Reconciled,True,Matched,0.4731146406653519,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-22,TXN200133,-3578.0,202001234567.0,Utility Bill - Electricity Board,2025-05-22,-3578.0,202001234568.0,Utility Bills,Posted,True,Matched,0.0030875592385318784,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-20,TXN200134,911.0,202001234569.0,Interest Credit - Savings interest,2025-06-20,911.0,202001234567.0,Expense,Manual entry,True,Matched,0.08475295667620208,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-14,TXN200135,-2743.0,202001234569.0,Loan EMI - Bajaj Finance,2025-02-14,-2743.0,202001234567.0,Expense,Pending approval,True,Matched,0.028582951766521925,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-14,TXN200136,-3535.0,202001234567.0,Utility Bill - Gas Agency,2025-04-14,-2438.0,202001234568.0,Expense,Manual entry,False,Amount Mismatch,0.048073018516091914,False,Unusual Amount Difference,1097.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-15,TXN200137,-40086.0,202001234568.0,Travel Booking - IRCTC,2025-03-15,-40086.0,202001234569.0,Project Income,Vendor invoice,True,Matched,0.4288879404655529,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-29,TXN200138,-8505.0,202001234568.0,Travel Booking - Uber,2025-05-29,-8505.0,202001234567.0,Utility Bills,Pending approval,True,Matched,0.2054576280935475,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-24,TXN200139,-4381.0,202001234569.0,Online Shopping - Flipkart,2025-04-24,-4381.0,202001234567.0,Misc,Posted,True,Matched,0.02334728329737379,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-13,TXN200140,-258.0,202001234567.0,Bank Fee - SMS charge,2025-02-13,-258.0,202001234568.0,Utility Bills,Manual entry,True,Matched,0.1899960146179317,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-12,TXN200141,-3676.0,202001234569.0,Utility Bill - Gas Agency,2025-05-12,-3676.0,202001234567.0,Misc,Reconciled,True,Matched,0.0038351698103854526,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-27,TXN200142,-2928.0,202001234567.0,Online Shopping - Amazon,2025-03-27,-2928.0,202001234568.0,Charge,Vendor invoice,True,Matched,0.7325573734045085,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-27,TXN200142,-2928.0,202001234567.0,Online Shopping - Amazon,2025-03-28,-2678.0,202001234569.0,Charge,Duplicate/adjustment,False,Amount Mismatch,0.7398411360203496,True,Unusual Date Gap,250.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-02-27,TXN200143,80687.0,202001234567.0,Salary Credit - Company Payroll,2025-02-27,80687.0,202001234567.0,Expense,Manual entry,True,Matched,0.6073749285968824,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-01-12,TXN200144,-6800.0,202001234568.0,UPI Transfer - to Neha,2025-01-12,-6800.0,202001234567.0,Misc,Manual entry,True,Matched,0.13348245472606746,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-19,TXN200145,1301.0,202001234568.0,Interest Credit - Savings interest,,,,,,False,Missing in Ledger,0.128117685203471,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-02-19,TXN200146,115454.0,202001234569.0,Salary Credit - Payroll System,2025-02-19,115454.0,202001234569.0,Salary,Reconciled,True,Matched,0.8701663156155801,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-07,TXN200147,-4855.0,202001234567.0,Online Shopping - Ajio,2025-05-10,-4855.0,202001234568.0,Charge,Cleared,False,Date Mismatch,0.054250020507801144,False,Unusual Date Gap,0.0,3.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-17,TXN200148,-12583.0,202001234567.0,Medical / Pharmacy - Practo,2025-06-17,-12583.0,202001234569.0,Expense,Pending approval,True,Matched,0.33528675028290544,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
